mode,metric,k,l,d,alpha,index,real,pred,error
mean,l2,3,12,3,0.500000,3845,0.619854,0.571486,0.048368
mean,l2,3,12,3,0.500000,3846,0.581961,0.543465,0.038496
mean,l2,3,12,3,0.500000,3847,0.545975,0.556848,0.010873
mean,l2,3,12,3,0.500000,3848,0.512761,0.527332,0.014571
mean,l2,3,12,3,0.500000,3849,0.483181,0.471437,0.011744
mean,l2,3,12,3,0.500000,3850,0.457888,0.457033,0.000856
mean,l2,3,12,3,0.500000,3851,0.436702,0.445600,0.008899
mean,l2,3,12,3,0.500000,3852,0.419231,0.435123,0.015893
mean,l2,3,12,3,0.500000,3853,0.405085,0.426316,0.021231
mean,l2,3,12,3,0.500000,3854,0.393873,0.409032,0.015159
mean,l2,3,12,3,0.500000,3855,0.385206,0.404094,0.018889
mean,l2,3,12,3,0.500000,3856,0.378692,0.396107,0.017415
mean,l2,3,12,3,0.500000,3857,0.373940,0.393509,0.019569
mean,l2,3,12,3,0.500000,3858,0.370561,0.391441,0.020880
mean,l2,3,12,3,0.500000,3859,0.368163,0.389719,0.021556
mean,l2,3,12,3,0.500000,3860,0.366405,0.395254,0.028849
mean,l2,3,12,3,0.500000,3861,0.365137,0.395624,0.030488
mean,l2,3,12,3,0.500000,3862,0.364256,0.393108,0.028852
mean,l2,3,12,3,0.500000,3863,0.363661,0.390608,0.026947
mean,l2,3,12,3,0.500000,3864,0.363250,0.388763,0.025512
mean,l2,3,12,3,0.500000,3865,0.362923,0.385778,0.022855
mean,l2,3,12,3,0.500000,3866,0.362576,0.382622,0.020047
mean,l2,3,12,3,0.500000,3867,0.362108,0.379287,0.017179
mean,l2,3,12,3,0.500000,3868,0.361418,0.375770,0.014351
mean,l2,3,12,3,0.500000,3869,0.360404,0.372066,0.011662
mean,l2,3,12,3,0.500000,3870,0.358986,0.367754,0.008769
mean,l2,3,12,3,0.500000,3871,0.357168,0.364219,0.007051
mean,l2,3,12,3,0.500000,3872,0.354978,0.361854,0.006876
mean,l2,3,12,3,0.500000,3873,0.352444,0.358081,0.005637
mean,l2,3,12,3,0.500000,3874,0.349590,0.354138,0.004547
mean,l2,3,12,3,0.500000,3875,0.346446,0.346417,0.000028
mean,l2,3,12,3,0.500000,3876,0.343036,0.341477,0.001559
mean,l2,3,12,3,0.500000,3877,0.339389,0.337384,0.002005
mean,l2,3,12,3,0.500000,3878,0.335530,0.333669,0.001862
mean,l2,3,12,3,0.500000,3879,0.331488,0.330451,0.001036
mean,l2,3,12,3,0.500000,3880,0.327309,0.329205,0.001896
mean,l2,3,12,3,0.500000,3881,0.323127,0.326585,0.003458
mean,l2,3,12,3,0.500000,3882,0.319095,0.324650,0.005554
mean,l2,3,12,3,0.500000,3883,0.315367,0.323585,0.008218
mean,l2,3,12,3,0.500000,3884,0.312098,0.323628,0.011531
mean,l2,3,12,3,0.500000,3885,0.309439,0.325025,0.015586
mean,l2,3,12,3,0.500000,3886,0.307546,0.328020,0.020474
mean,l2,3,12,3,0.500000,3887,0.306573,0.332861,0.026289
mean,l2,3,12,3,0.500000,3888,0.306672,0.339793,0.033121
mean,l2,3,12,3,0.500000,3889,0.307998,0.349071,0.041073
mean,l2,3,12,3,0.500000,3890,0.310730,0.360982,0.050252
mean,l2,3,12,3,0.500000,3891,0.315151,0.385227,0.070076
mean,l2,3,12,3,0.500000,3892,0.321568,0.405414,0.083845
mean,l2,3,12,3,0.500000,3893,0.330291,0.427996,0.097706
mean,l2,3,12,3,0.500000,3894,0.341626,0.461586,0.119960
mean,l2,3,12,3,0.500000,3895,0.355882,0.489911,0.134029
mean,l2,3,12,3,0.500000,3896,0.373367,0.523121,0.149755
mean,l2,3,12,3,0.500000,3897,0.394388,0.496966,0.102578
mean,l2,3,12,3,0.500000,3898,0.419255,0.492423,0.073167
mean,l2,3,12,3,0.500000,3899,0.448276,0.522231,0.073956
mean,l2,3,12,3,0.500000,3900,0.481557,0.554803,0.073245
mean,l2,3,12,3,0.500000,3901,0.518408,0.589579,0.071170
mean,l2,3,12,3,0.500000,3902,0.557938,0.625868,0.067930
mean,l2,3,12,3,0.500000,3903,0.599253,0.662978,0.063725
mean,l2,3,12,3,0.500000,3904,0.641464,0.616965,0.024499
mean,l2,3,12,3,0.500000,3905,0.683679,0.658709,0.024970
mean,l2,3,12,3,0.500000,3906,0.725005,0.700151,0.024854
mean,l2,3,12,3,0.500000,3907,0.764552,0.740401,0.024151
mean,l2,3,12,3,0.500000,3908,0.801427,0.778568,0.022860
mean,l2,3,12,3,0.500000,3909,0.834740,0.792211,0.042530
mean,l2,3,12,3,0.500000,3910,0.863802,0.825935,0.037867
mean,l2,3,12,3,0.500000,3911,0.888737,0.855955,0.032782
mean,l2,3,12,3,0.500000,3912,0.909872,0.881929,0.027943
mean,l2,3,12,3,0.500000,3913,0.927534,0.904054,0.023480
mean,l2,3,12,3,0.500000,3914,0.942050,0.922660,0.019390
mean,l2,3,12,3,0.500000,3915,0.953748,0.938078,0.015670
mean,l2,3,12,3,0.500000,3916,0.962955,0.950638,0.012317
mean,l2,3,12,3,0.500000,3917,0.969998,0.963683,0.006314
mean,l2,3,12,3,0.500000,3918,0.975203,0.973092,0.002112
mean,l2,3,12,3,0.500000,3919,0.978899,0.977889,0.001010
mean,l2,3,12,3,0.500000,3920,0.981382,0.981361,0.000021
mean,l2,3,12,3,0.500000,3921,0.982825,0.983759,0.000934
mean,l2,3,12,3,0.500000,3922,0.983372,0.985240,0.001868
mean,l2,3,12,3,0.500000,3923,0.983167,0.985937,0.002770
mean,l2,3,12,3,0.500000,3924,0.982353,0.985982,0.003630
mean,l2,3,12,3,0.500000,3925,0.981072,0.985510,0.004438
mean,l2,3,12,3,0.500000,3926,0.979470,0.984422,0.004952
mean,l2,3,12,3,0.500000,3927,0.977688,0.982810,0.005122
mean,l2,3,12,3,0.500000,3928,0.975870,0.981662,0.005792
mean,l2,3,12,3,0.500000,3929,0.974160,0.980647,0.006488
mean,l2,3,12,3,0.500000,3930,0.972677,0.979869,0.007192
mean,l2,3,12,3,0.500000,3931,0.971445,0.979292,0.007847
mean,l2,3,12,3,0.500000,3932,0.970466,0.978849,0.008383
mean,l2,3,12,3,0.500000,3933,0.969740,0.978472,0.008732
mean,l2,3,12,3,0.500000,3934,0.969267,0.972111,0.002844
mean,l2,3,12,3,0.500000,3935,0.969049,0.971476,0.002427
mean,l2,3,12,3,0.500000,3936,0.969085,0.970880,0.001795
mean,l2,3,12,3,0.500000,3937,0.969377,0.970293,0.000915
mean,l2,3,12,3,0.500000,3938,0.969926,0.969681,0.000245
mean,l2,3,12,3,0.500000,3939,0.970731,0.969014,0.001717
mean,l2,3,12,3,0.500000,3940,0.971775,0.967867,0.003908
mean,l2,3,12,3,0.500000,3941,0.972961,0.966788,0.006173
mean,l2,3,12,3,0.500000,3942,0.974174,0.965369,0.008804
mean,l2,3,12,3,0.500000,3943,0.975298,0.963512,0.011786
mean,l2,3,12,3,0.500000,3944,0.976219,0.959093,0.017127
mean,l2,3,12,3,0.500000,3945,0.976821,0.952643,0.024178
mean,l2,3,12,3,0.500000,3946,0.976989,0.944577,0.032412
mean,l2,3,12,3,0.500000,3947,0.976607,0.934679,0.041928
mean,l2,3,12,3,0.500000,3948,0.975560,0.922734,0.052826
mean,l2,3,12,3,0.500000,3949,0.973733,0.944172,0.029561
mean,l2,3,12,3,0.500000,3950,0.970986,0.934343,0.036643
mean,l2,3,12,3,0.500000,3951,0.967074,0.933024,0.034050
mean,l2,3,12,3,0.500000,3952,0.961732,0.915198,0.046534
mean,l2,3,12,3,0.500000,3953,0.954691,0.946558,0.008132
mean,l2,3,12,3,0.500000,3954,0.945682,0.935740,0.009943
mean,l2,3,12,3,0.500000,3955,0.934439,0.906989,0.027451
mean,l2,3,12,3,0.500000,3956,0.920694,0.845891,0.074803
mean,l2,3,12,3,0.500000,3957,0.904178,0.830382,0.073796
mean,l2,3,12,3,0.500000,3958,0.884624,0.713733,0.170891
mean,l2,3,12,3,0.500000,3959,0.861763,0.683604,0.178160
mean,l2,3,12,3,0.500000,3960,0.835486,0.653484,0.182002
mean,l2,3,12,3,0.500000,3961,0.806307,0.624048,0.182259
mean,l2,3,12,3,0.500000,3962,0.774900,0.595624,0.179276
mean,l2,3,12,3,0.500000,3963,0.741938,0.614033,0.127905
mean,l2,3,12,3,0.500000,3964,0.708094,0.584885,0.123209
mean,l2,3,12,3,0.500000,3965,0.674040,0.592569,0.081471
mean,l2,3,12,3,0.500000,3966,0.640449,0.560123,0.080326
mean,l2,3,12,3,0.500000,3967,0.607994,0.543160,0.064835
mean,l2,3,12,3,0.500000,3968,0.577349,0.514120,0.063229
mean,l2,3,12,3,0.500000,3969,0.549186,0.480266,0.068920
mean,l2,3,12,3,0.500000,3970,0.524026,0.463880,0.060146
mean,l2,3,12,3,0.500000,3971,0.501787,0.450176,0.051611
mean,l2,3,12,3,0.500000,3972,0.482234,0.438322,0.043912
mean,l2,3,12,3,0.500000,3973,0.465134,0.417239,0.047895
mean,l2,3,12,3,0.500000,3974,0.450251,0.406913,0.043339
mean,l2,3,12,3,0.500000,3975,0.437353,0.401667,0.035686
mean,l2,3,12,3,0.500000,3976,0.426204,0.396203,0.030001
mean,l2,3,12,3,0.500000,3977,0.416570,0.390547,0.026024
mean,l2,3,12,3,0.500000,3978,0.408218,0.397114,0.011104
mean,l2,3,12,3,0.500000,3979,0.400913,0.395080,0.005833
mean,l2,3,12,3,0.500000,3980,0.394442,0.395549,0.001106
mean,l2,3,12,3,0.500000,3981,0.388684,0.394315,0.005630
mean,l2,3,12,3,0.500000,3982,0.383539,0.392072,0.008534
mean,l2,3,12,3,0.500000,3983,0.378905,0.389723,0.010819
mean,l2,3,12,3,0.500000,3984,0.374682,0.388132,0.013450
mean,l2,3,12,3,0.500000,3985,0.370770,0.385394,0.014624
mean,l2,3,12,3,0.500000,3986,0.367069,0.382237,0.015168
mean,l2,3,12,3,0.500000,3987,0.363478,0.378896,0.015418
mean,l2,3,12,3,0.500000,3988,0.359897,0.375370,0.015472
mean,l2,3,12,3,0.500000,3989,0.356226,0.371652,0.015426
mean,l2,3,12,3,0.500000,3990,0.352404,0.367600,0.015196
mean,l2,3,12,3,0.500000,3991,0.348533,0.363672,0.015139
mean,l2,3,12,3,0.500000,3992,0.344753,0.360001,0.015248
mean,l2,3,12,3,0.500000,3993,0.341207,0.355757,0.014550
mean,l2,3,12,3,0.500000,3994,0.338035,0.351422,0.013386
mean,l2,3,12,3,0.500000,3995,0.335379,0.348062,0.012682
mean,l2,3,12,3,0.500000,3996,0.333381,0.341477,0.008096
mean,l2,3,12,3,0.500000,3997,0.332180,0.337384,0.005203
mean,l2,3,12,3,0.500000,3998,0.331920,0.333669,0.001749
mean,l2,3,12,3,0.500000,3999,0.332741,0.328676,0.004065
mean,l2,3,12,3,0.500000,4000,0.334815,0.325693,0.009122
mean,l2,3,12,3,0.500000,4001,0.338436,0.323467,0.014969
mean,l2,3,12,3,0.500000,4002,0.343928,0.322144,0.021784
mean,l2,3,12,3,0.500000,4003,0.351615,0.321895,0.029721
mean,l2,3,12,3,0.500000,4004,0.361823,0.322947,0.038876
mean,l2,3,12,3,0.500000,4005,0.374875,0.326690,0.048185
mean,l2,3,12,3,0.500000,4006,0.391096,0.330684,0.060412
mean,l2,3,12,3,0.500000,4007,0.410810,0.344188,0.066622
mean,l2,3,12,3,0.500000,4008,0.434342,0.350688,0.083654
mean,l2,3,12,3,0.500000,4009,0.462015,0.358088,0.103927
mean,l2,3,12,3,0.500000,4010,0.493955,0.379045,0.114909
mean,l2,3,12,3,0.500000,4011,0.529481,0.383650,0.145831
mean,l2,3,12,3,0.500000,4012,0.567716,0.403846,0.163871
mean,l2,3,12,3,0.500000,4013,0.607781,0.412012,0.195769
mean,l2,3,12,3,0.500000,4014,0.648796,0.435171,0.213625
mean,l2,3,12,3,0.500000,4015,0.689882,0.493682,0.196200
mean,l2,3,12,3,0.500000,4016,0.730161,0.477864,0.252297
mean,l2,3,12,3,0.500000,4017,0.768753,0.486258,0.282496
mean,l2,3,12,3,0.500000,4018,0.804780,0.638167,0.166613
mean,l2,3,12,3,0.500000,4019,0.837363,0.713943,0.123420
mean,l2,3,12,3,0.500000,4020,0.865821,0.740627,0.125194
mean,l2,3,12,3,0.500000,4021,0.890271,0.766683,0.123587
mean,l2,3,12,3,0.500000,4022,0.911028,0.779498,0.131530
mean,l2,3,12,3,0.500000,4023,0.928407,0.897196,0.031211
mean,l2,3,12,3,0.500000,4024,0.942724,0.912542,0.030181
mean,l2,3,12,3,0.500000,4025,0.954293,0.954539,0.000246
mean,l2,3,12,3,0.500000,4026,0.963430,0.963401,0.000029
mean,l2,3,12,3,0.500000,4027,0.970451,0.970188,0.000263
mean,l2,3,12,3,0.500000,4028,0.975670,0.975223,0.000447
mean,l2,3,12,3,0.500000,4029,0.979402,0.978800,0.000602
mean,l2,3,12,3,0.500000,4030,0.981933,0.981170,0.000762
mean,l2,3,12,3,0.500000,4031,0.983423,0.982239,0.001184
mean,l2,3,12,3,0.500000,4032,0.984003,0.982929,0.001075
mean,l2,3,12,3,0.500000,4033,0.983805,0.982864,0.000941
mean,l2,3,12,3,0.500000,4034,0.982959,0.982182,0.000777
mean,l2,3,12,3,0.500000,4035,0.981595,0.980616,0.000980
mean,l2,3,12,3,0.500000,4036,0.979845,0.979003,0.000842
mean,l2,3,12,3,0.500000,4037,0.977840,0.977372,0.000468
mean,l2,3,12,3,0.500000,4038,0.975709,0.975631,0.000078
mean,l2,3,12,3,0.500000,4039,0.973584,0.973734,0.000150
mean,l2,3,12,3,0.500000,4040,0.971575,0.972339,0.000764
mean,l2,3,12,3,0.500000,4041,0.969701,0.971075,0.001374
mean,l2,3,12,3,0.500000,4042,0.967963,0.969995,0.002032
mean,l2,3,12,3,0.500000,4043,0.966361,0.969104,0.002744
mean,l2,3,12,3,0.500000,4044,0.964893,0.968439,0.003546
mean,l2,3,12,3,0.500000,4045,0.963560,0.967352,0.003792
mean,l2,3,12,3,0.500000,4046,0.962361,0.967041,0.004681
mean,l2,3,12,3,0.500000,4047,0.961295,0.967808,0.006513
mean,l2,3,12,3,0.500000,4048,0.960362,0.968058,0.007696
mean,l2,3,12,3,0.500000,4049,0.959561,0.968540,0.008978
mean,l2,3,12,3,0.500000,4050,0.958893,0.965951,0.007058
mean,l2,3,12,3,0.500000,4051,0.958354,0.969893,0.011539
mean,l2,3,12,3,0.500000,4052,0.957943,0.965515,0.007571
mean,l2,3,12,3,0.500000,4053,0.957658,0.965945,0.008286
mean,l2,3,12,3,0.500000,4054,0.957497,0.966308,0.008811
mean,l2,3,12,3,0.500000,4055,0.957457,0.966734,0.009277
mean,l2,3,12,3,0.500000,4056,0.957536,0.969298,0.011762
mean,l2,3,12,3,0.500000,4057,0.957733,0.970012,0.012279
mean,l2,3,12,3,0.500000,4058,0.958045,0.969138,0.011094
mean,l2,3,12,3,0.500000,4059,0.958469,0.969170,0.010701
mean,l2,3,12,3,0.500000,4060,0.959006,0.966810,0.007804
mean,l2,3,12,3,0.500000,4061,0.959655,0.966079,0.006424
mean,l2,3,12,3,0.500000,4062,0.960419,0.965576,0.005157
mean,l2,3,12,3,0.500000,4063,0.961301,0.947549,0.013752
mean,l2,3,12,3,0.500000,4064,0.962302,0.941635,0.020667
mean,l2,3,12,3,0.500000,4065,0.963425,0.949632,0.013793
mean,l2,3,12,3,0.500000,4066,0.964671,0.967661,0.002989
mean,l2,3,12,3,0.500000,4067,0.966043,0.972051,0.006008
mean,l2,3,12,3,0.500000,4068,0.967543,0.969485,0.001941
mean,l2,3,12,3,0.500000,4069,0.969173,0.974007,0.004834
mean,l2,3,12,3,0.500000,4070,0.970918,0.974697,0.003779
mean,l2,3,12,3,0.500000,4071,0.972695,0.974654,0.001959
mean,l2,3,12,3,0.500000,4072,0.974403,0.974510,0.000108
mean,l2,3,12,3,0.500000,4073,0.975940,0.971725,0.004215
mean,l2,3,12,3,0.500000,4074,0.977208,0.969696,0.007512
mean,l2,3,12,3,0.500000,4075,0.978105,0.962812,0.015293
mean,l2,3,12,3,0.500000,4076,0.978530,0.956199,0.022331
mean,l2,3,12,3,0.500000,4077,0.978384,0.947739,0.030645
mean,l2,3,12,3,0.500000,4078,0.977564,0.944219,0.033345
mean,l2,3,12,3,0.500000,4079,0.975972,0.924687,0.051284
mean,l2,3,12,3,0.500000,4080,0.973476,0.930531,0.042945
mean,l2,3,12,3,0.500000,4081,0.969832,0.920779,0.049053
mean,l2,3,12,3,0.500000,4082,0.964764,0.942065,0.022700
mean,l2,3,12,3,0.500000,4083,0.957998,0.936379,0.021619
mean,l2,3,12,3,0.500000,4084,0.949259,0.922647,0.026612
mean,l2,3,12,3,0.500000,4085,0.938272,0.925410,0.012862
mean,l2,3,12,3,0.500000,4086,0.924763,0.914278,0.010485
mean,l2,3,12,3,0.500000,4087,0.908456,0.894439,0.014017
mean,l2,3,12,3,0.500000,4088,0.889077,0.896657,0.007580
mean,l2,3,12,3,0.500000,4089,0.866351,0.874716,0.008365
mean,l2,3,12,3,0.500000,4090,0.840163,0.849187,0.009025
mean,l2,3,12,3,0.500000,4091,0.811034,0.820233,0.009199
mean,l2,3,12,3,0.500000,4092,0.779648,0.784420,0.004772
mean,l2,3,12,3,0.500000,4093,0.746686,0.773574,0.026888
mean,l2,3,12,3,0.500000,4094,0.712829,0.739036,0.026207
mean,l2,3,12,3,0.500000,4095,0.678760,0.703460,0.024699
mean,l2,3,12,3,0.500000,4096,0.645162,0.667562,0.022400
mean,l2,3,12,3,0.500000,4097,0.612714,0.628235,0.015521
mean,l2,3,12,3,0.500000,4098,0.582100,0.593988,0.011888
mean,l2,3,12,3,0.500000,4099,0.554002,0.545357,0.008645
mean,l2,3,12,3,0.500000,4100,0.528950,0.519855,0.009094
mean,l2,3,12,3,0.500000,4101,0.506867,0.496907,0.009960
mean,l2,3,12,3,0.500000,4102,0.487526,0.476484,0.011042
mean,l2,3,12,3,0.500000,4103,0.470700,0.465949,0.004751
mean,l2,3,12,3,0.500000,4104,0.456161,0.447115,0.009046
mean,l2,3,12,3,0.500000,4105,0.443680,0.438253,0.005428
mean,l2,3,12,3,0.500000,4106,0.433032,0.424821,0.008211
mean,l2,3,12,3,0.500000,4107,0.423987,0.413200,0.010787
mean,l2,3,12,3,0.500000,4108,0.416318,0.403320,0.012998
mean,l2,3,12,3,0.500000,4109,0.409797,0.395110,0.014687
mean,l2,3,12,3,0.500000,4110,0.404217,0.388501,0.015716
mean,l2,3,12,3,0.500000,4111,0.399445,0.383424,0.016020
mean,l2,3,12,3,0.500000,4112,0.395368,0.379796,0.015572
mean,l2,3,12,3,0.500000,4113,0.391874,0.377427,0.014447
mean,l2,3,12,3,0.500000,4114,0.388850,0.376102,0.012748
mean,l2,3,12,3,0.500000,4115,0.386184,0.375610,0.010574
mean,l2,3,12,3,0.500000,4116,0.383762,0.394964,0.011202
mean,l2,3,12,3,0.500000,4117,0.381472,0.394307,0.012835
mean,l2,3,12,3,0.500000,4118,0.379202,0.393610,0.014407
mean,l2,3,12,3,0.500000,4119,0.376838,0.393705,0.016867
mean,l2,3,12,3,0.500000,4120,0.374288,0.391393,0.017106
mean,l2,3,12,3,0.500000,4121,0.371532,0.388571,0.017039
mean,l2,3,12,3,0.500000,4122,0.368574,0.385162,0.016588
mean,l2,3,12,3,0.500000,4123,0.365414,0.381209,0.015795
mean,l2,3,12,3,0.500000,4124,0.362054,0.376785,0.014732
mean,l2,3,12,3,0.500000,4125,0.358494,0.371977,0.013483
mean,l2,3,12,3,0.500000,4126,0.354738,0.367000,0.012262
mean,l2,3,12,3,0.500000,4127,0.350785,0.361813,0.011028
mean,l2,3,12,3,0.500000,4128,0.346639,0.356641,0.010002
mean,l2,3,12,3,0.500000,4129,0.342299,0.349435,0.007136
mean,l2,3,12,3,0.500000,4130,0.337793,0.344891,0.007097
mean,l2,3,12,3,0.500000,4131,0.333253,0.332729,0.000523
mean,l2,3,12,3,0.500000,4132,0.328833,0.329880,0.001047
mean,l2,3,12,3,0.500000,4133,0.324692,0.325486,0.000794
mean,l2,3,12,3,0.500000,4134,0.320986,0.321821,0.000836
mean,l2,3,12,3,0.500000,4135,0.317870,0.318892,0.001021
mean,l2,3,12,3,0.500000,4136,0.315502,0.316645,0.001143
mean,l2,3,12,3,0.500000,4137,0.314039,0.315267,0.001228
mean,l2,3,12,3,0.500000,4138,0.313635,0.317769,0.004134
mean,l2,3,12,3,0.500000,4139,0.314449,0.319955,0.005506
mean,l2,3,12,3,0.500000,4140,0.316663,0.323793,0.007130
mean,l2,3,12,3,0.500000,4141,0.320563,0.333545,0.012982
mean,l2,3,12,3,0.500000,4142,0.326463,0.358174,0.031711
mean,l2,3,12,3,0.500000,4143,0.334674,0.387612,0.052937
mean,l2,3,12,3,0.500000,4144,0.345511,0.407997,0.062486
mean,l2,3,12,3,0.500000,4145,0.359286,0.431303,0.072016
mean,l2,3,12,3,0.500000,4146,0.376312,0.462801,0.086490
mean,l2,3,12,3,0.500000,4147,0.396901,0.496566,0.099665
mean,l2,3,12,3,0.500000,4148,0.421367,0.552118,0.130751
mean,l2,3,12,3,0.500000,4149,0.450022,0.612271,0.162249
mean,l2,3,12,3,0.500000,4150,0.482979,0.634594,0.151615
mean,l2,3,12,3,0.500000,4151,0.519543,0.637910,0.118367
mean,l2,3,12,3,0.500000,4152,0.558822,0.667144,0.108322
mean,l2,3,12,3,0.500000,4153,0.599922,0.745676,0.145754
mean,l2,3,12,3,0.500000,4154,0.641948,0.775440,0.133492
mean,l2,3,12,3,0.500000,4155,0.684008,0.714434,0.030426
mean,l2,3,12,3,0.500000,4156,0.725205,0.746764,0.021558
mean,l2,3,12,3,0.500000,4157,0.764648,0.778153,0.013504
mean,l2,3,12,3,0.500000,4158,0.801442,0.796898,0.004544
mean,l2,3,12,3,0.500000,4159,0.834693,0.830114,0.004579
mean,l2,3,12,3,0.500000,4160,0.863711,0.857240,0.006471
mean,l2,3,12,3,0.500000,4161,0.888616,0.881334,0.007282
mean,l2,3,12,3,0.500000,4162,0.909736,0.873764,0.035972
mean,l2,3,12,3,0.500000,4163,0.927395,0.896930,0.030465
mean,l2,3,12,3,0.500000,4164,0.941918,0.917340,0.024577
mean,l2,3,12,3,0.500000,4165,0.953631,0.948781,0.004849
mean,l2,3,12,3,0.500000,4166,0.962858,0.967287,0.004429
mean,l2,3,12,3,0.500000,4167,0.969925,0.971005,0.001079
mean,l2,3,12,3,0.500000,4168,0.975158,0.973575,0.001583
mean,l2,3,12,3,0.500000,4169,0.978882,0.975219,0.003663
mean,l2,3,12,3,0.500000,4170,0.981391,0.976155,0.005236
mean,l2,3,12,3,0.500000,4171,0.982859,0.976595,0.006264
mean,l2,3,12,3,0.500000,4172,0.983429,0.976694,0.006734
mean,l2,3,12,3,0.500000,4173,0.983243,0.976532,0.006712
mean,l2,3,12,3,0.500000,4174,0.982446,0.976166,0.006280
mean,l2,3,12,3,0.500000,4175,0.981180,0.975291,0.005888
mean,l2,3,12,3,0.500000,4176,0.979587,0.974679,0.004908
mean,l2,3,12,3,0.500000,4177,0.977811,0.974066,0.003746
mean,l2,3,12,3,0.500000,4178,0.975996,0.973512,0.002484
mean,l2,3,12,3,0.500000,4179,0.974283,0.973125,0.001158
mean,l2,3,12,3,0.500000,4180,0.972793,0.973667,0.000875
mean,l2,3,12,3,0.500000,4181,0.971550,0.975897,0.004347
mean,l2,3,12,3,0.500000,4182,0.970555,0.973974,0.003420
mean,l2,3,12,3,0.500000,4183,0.969809,0.970393,0.000584
mean,l2,3,12,3,0.500000,4184,0.969315,0.968958,0.000357
mean,l2,3,12,3,0.500000,4185,0.969072,0.967786,0.001285
mean,l2,3,12,3,0.500000,4186,0.969082,0.966918,0.002164
mean,l2,3,12,3,0.500000,4187,0.969346,0.961873,0.007473
mean,l2,3,12,3,0.500000,4188,0.969865,0.961466,0.008400
mean,l2,3,12,3,0.500000,4189,0.970641,0.965824,0.004817
mean,l2,3,12,3,0.500000,4190,0.971656,0.965073,0.006583
mean,l2,3,12,3,0.500000,4191,0.972817,0.964250,0.008568
mean,l2,3,12,3,0.500000,4192,0.974013,0.963312,0.010702
mean,l2,3,12,3,0.500000,4193,0.975132,0.962185,0.012947
mean,l2,3,12,3,0.500000,4194,0.976063,0.960146,0.015917
mean,l2,3,12,3,0.500000,4195,0.976694,0.955583,0.021111
mean,l2,3,12,3,0.500000,4196,0.976914,0.957124,0.019791
mean,l2,3,12,3,0.500000,4197,0.976612,0.950206,0.026406
mean,l2,3,12,3,0.500000,4198,0.975675,0.956865,0.018810
mean,l2,3,12,3,0.500000,4199,0.973993,0.950278,0.023715
mean,l2,3,12,3,0.500000,4200,0.971428,0.942074,0.029354
mean,l2,3,12,3,0.500000,4201,0.967742,0.932065,0.035678
mean,l2,3,12,3,0.500000,4202,0.962673,0.954979,0.007693
mean,l2,3,12,3,0.500000,4203,0.955956,0.949543,0.006413
mean,l2,3,12,3,0.500000,4204,0.947327,0.946452,0.000876
mean,l2,3,12,3,0.500000,4205,0.936524,0.938636,0.002112
mean,l2,3,12,3,0.500000,4206,0.923283,0.911105,0.012178
mean,l2,3,12,3,0.500000,4207,0.907340,0.887450,0.019891
mean,l2,3,12,3,0.500000,4208,0.888432,0.878811,0.009621
mean,l2,3,12,3,0.500000,4209,0.866295,0.880347,0.014052
mean,l2,3,12,3,0.500000,4210,0.840820,0.857414,0.016595
mean,l2,3,12,3,0.500000,4211,0.812511,0.819949,0.007438
mean,l2,3,12,3,0.500000,4212,0.782027,0.790853,0.008826
mean,l2,3,12,3,0.500000,4213,0.750027,0.760186,0.010159
mean,l2,3,12,3,0.500000,4214,0.717170,0.740204,0.023034
mean,l2,3,12,3,0.500000,4215,0.684114,0.708835,0.024722
mean,l2,3,12,3,0.500000,4216,0.651518,0.677540,0.026022
mean,l2,3,12,3,0.500000,4217,0.620040,0.613496,0.006545
mean,l2,3,12,3,0.500000,4218,0.590341,0.585711,0.004630
mean,l2,3,12,3,0.500000,4219,0.563077,0.560430,0.002647
mean,l2,3,12,3,0.500000,4220,0.538762,0.537812,0.000950
mean,l2,3,12,3,0.500000,4221,0.517317,0.517718,0.000401
mean,l2,3,12,3,0.500000,4222,0.498520,0.499954,0.001434
mean,l2,3,12,3,0.500000,4223,0.482146,0.484328,0.002182
mean,l2,3,12,3,0.500000,4224,0.467972,0.470646,0.002674
mean,l2,3,12,3,0.500000,4225,0.455774,0.458715,0.002941
mean,l2,3,12,3,0.500000,4226,0.445327,0.448341,0.003014
mean,l2,3,12,3,0.500000,4227,0.436409,0.439333,0.002923
mean,l2,3,12,3,0.500000,4228,0.428796,0.431496,0.002700
mean,l2,3,12,3,0.500000,4229,0.422263,0.424640,0.002377
mean,l2,3,12,3,0.500000,4230,0.416606,0.413062,0.003544
mean,l2,3,12,3,0.500000,4231,0.411703,0.407834,0.003869
mean,l2,3,12,3,0.500000,4232,0.407449,0.403469,0.003980
mean,l2,3,12,3,0.500000,4233,0.403740,0.399754,0.003985
mean,l2,3,12,3,0.500000,4234,0.400472,0.396491,0.003980
mean,l2,3,12,3,0.500000,4235,0.397541,0.393000,0.004540
mean,l2,3,12,3,0.500000,4236,0.394844,0.390453,0.004390
mean,l2,3,12,3,0.500000,4237,0.392276,0.387947,0.004329
mean,l2,3,12,3,0.500000,4238,0.389734,0.385375,0.004360
mean,l2,3,12,3,0.500000,4239,0.387114,0.381130,0.005984
mean,l2,3,12,3,0.500000,4240,0.384329,0.378101,0.006228
mean,l2,3,12,3,0.500000,4241,0.381359,0.374923,0.006436
mean,l2,3,12,3,0.500000,4242,0.378204,0.375236,0.002967
mean,l2,3,12,3,0.500000,4243,0.374860,0.372536,0.002324
