mode,metric,k,l,d,alpha,index,real,pred,error
mean,l2,3,12,3,0.500000,3845,0.924982,0.899082,0.025900
mean,l2,3,12,3,0.500000,3846,0.908840,0.879558,0.029282
mean,l2,3,12,3,0.500000,3847,0.889639,0.857178,0.032462
mean,l2,3,12,3,0.500000,3848,0.867107,0.832041,0.035066
mean,l2,3,12,3,0.500000,3849,0.841128,0.804466,0.036662
mean,l2,3,12,3,0.500000,3850,0.812232,0.775018,0.037214
mean,l2,3,12,3,0.500000,3851,0.781112,0.744314,0.036798
mean,l2,3,12,3,0.500000,3852,0.748458,0.765727,0.017270
mean,l2,3,12,3,0.500000,3853,0.714959,0.733990,0.019031
mean,l2,3,12,3,0.500000,3854,0.681308,0.713116,0.031807
mean,l2,3,12,3,0.500000,3855,0.648196,0.681008,0.032813
mean,l2,3,12,3,0.500000,3856,0.616312,0.649408,0.033097
mean,l2,3,12,3,0.500000,3857,0.586347,0.618945,0.032598
mean,l2,3,12,3,0.500000,3858,0.558994,0.610969,0.051975
mean,l2,3,12,3,0.500000,3859,0.534784,0.582918,0.048134
mean,l2,3,12,3,0.500000,3860,0.513617,0.557018,0.043401
mean,l2,3,12,3,0.500000,3861,0.495235,0.533639,0.038405
mean,l2,3,12,3,0.500000,3862,0.479379,0.512897,0.033518
mean,l2,3,12,3,0.500000,3863,0.465793,0.494639,0.028846
mean,l2,3,12,3,0.500000,3864,0.454217,0.478658,0.024442
mean,l2,3,12,3,0.500000,3865,0.444392,0.464748,0.020355
mean,l2,3,12,3,0.500000,3866,0.436062,0.452700,0.016638
mean,l2,3,12,3,0.500000,3867,0.428968,0.435473,0.006506
mean,l2,3,12,3,0.500000,3868,0.422851,0.427189,0.004338
mean,l2,3,12,3,0.500000,3869,0.417480,0.420070,0.002590
mean,l2,3,12,3,0.500000,3870,0.412733,0.413904,0.001171
mean,l2,3,12,3,0.500000,3871,0.408513,0.408496,0.000017
mean,l2,3,12,3,0.500000,3872,0.404723,0.408559,0.003836
mean,l2,3,12,3,0.500000,3873,0.401268,0.404349,0.003081
mean,l2,3,12,3,0.500000,3874,0.398051,0.400521,0.002470
mean,l2,3,12,3,0.500000,3875,0.394977,0.395350,0.000373
mean,l2,3,12,3,0.500000,3876,0.391949,0.377292,0.014657
mean,l2,3,12,3,0.500000,3877,0.388870,0.373946,0.014925
mean,l2,3,12,3,0.500000,3878,0.385646,0.372603,0.013043
mean,l2,3,12,3,0.500000,3879,0.382213,0.370847,0.011365
mean,l2,3,12,3,0.500000,3880,0.378644,0.369643,0.009001
mean,l2,3,12,3,0.500000,3881,0.375045,0.368806,0.006239
mean,l2,3,12,3,0.500000,3882,0.371524,0.368171,0.003353
mean,l2,3,12,3,0.500000,3883,0.368186,0.367634,0.000552
mean,l2,3,12,3,0.500000,3884,0.365139,0.365124,0.000015
mean,l2,3,12,3,0.500000,3885,0.362488,0.364729,0.002241
mean,l2,3,12,3,0.500000,3886,0.360340,0.364469,0.004129
mean,l2,3,12,3,0.500000,3887,0.358802,0.366841,0.008038
mean,l2,3,12,3,0.500000,3888,0.357980,0.366459,0.008479
mean,l2,3,12,3,0.500000,3889,0.358009,0.366456,0.008447
mean,l2,3,12,3,0.500000,3890,0.359132,0.367046,0.007913
mean,l2,3,12,3,0.500000,3891,0.361624,0.368445,0.006822
mean,l2,3,12,3,0.500000,3892,0.365754,0.370870,0.005115
mean,l2,3,12,3,0.500000,3893,0.371797,0.374554,0.002757
mean,l2,3,12,3,0.500000,3894,0.380025,0.421268,0.041243
mean,l2,3,12,3,0.500000,3895,0.390709,0.435345,0.044636
mean,l2,3,12,3,0.500000,3896,0.404123,0.451494,0.047371
mean,l2,3,12,3,0.500000,3897,0.420539,0.473994,0.053455
mean,l2,3,12,3,0.500000,3898,0.440228,0.490120,0.049892
mean,l2,3,12,3,0.500000,3899,0.463328,0.502323,0.038995
mean,l2,3,12,3,0.500000,3900,0.489429,0.534446,0.045017
mean,l2,3,12,3,0.500000,3901,0.517988,0.560711,0.042724
mean,l2,3,12,3,0.500000,3902,0.548458,0.588573,0.040114
mean,l2,3,12,3,0.500000,3903,0.580296,0.560716,0.019580
mean,l2,3,12,3,0.500000,3904,0.612957,0.581391,0.031566
mean,l2,3,12,3,0.500000,3905,0.645895,0.615422,0.030473
mean,l2,3,12,3,0.500000,3906,0.678567,0.650564,0.028003
mean,l2,3,12,3,0.500000,3907,0.710427,0.672836,0.037591
mean,l2,3,12,3,0.500000,3908,0.740931,0.708231,0.032700
mean,l2,3,12,3,0.500000,3909,0.769623,0.743085,0.026538
mean,l2,3,12,3,0.500000,3910,0.796406,0.776755,0.019651
mean,l2,3,12,3,0.500000,3911,0.821272,0.712323,0.108949
mean,l2,3,12,3,0.500000,3912,0.844213,0.849905,0.005692
mean,l2,3,12,3,0.500000,3913,0.865220,0.866640,0.001420
mean,l2,3,12,3,0.500000,3914,0.884285,0.770975,0.113310
mean,l2,3,12,3,0.500000,3915,0.901401,0.798414,0.102987
mean,l2,3,12,3,0.500000,3916,0.916559,0.824225,0.092333
mean,l2,3,12,3,0.500000,3917,0.929751,0.848171,0.081580
mean,l2,3,12,3,0.500000,3918,0.940969,0.870615,0.070354
mean,l2,3,12,3,0.500000,3919,0.950236,0.890473,0.059763
mean,l2,3,12,3,0.500000,3920,0.957699,0.908029,0.049670
mean,l2,3,12,3,0.500000,3921,0.963538,0.965128,0.001590
mean,l2,3,12,3,0.500000,3922,0.967929,0.969944,0.002015
mean,l2,3,12,3,0.500000,3923,0.971052,0.973382,0.002330
mean,l2,3,12,3,0.500000,3924,0.973085,0.975679,0.002594
mean,l2,3,12,3,0.500000,3925,0.974206,0.977029,0.002823
mean,l2,3,12,3,0.500000,3926,0.974594,0.969701,0.004893
mean,l2,3,12,3,0.500000,3927,0.974427,0.969672,0.004756
mean,l2,3,12,3,0.500000,3928,0.973884,0.969442,0.004442
mean,l2,3,12,3,0.500000,3929,0.973121,0.969701,0.003419
mean,l2,3,12,3,0.500000,3930,0.972203,0.969008,0.003195
mean,l2,3,12,3,0.500000,3931,0.971177,0.967140,0.004038
mean,l2,3,12,3,0.500000,3932,0.970086,0.966842,0.003244
mean,l2,3,12,3,0.500000,3933,0.968975,0.965861,0.003114
mean,l2,3,12,3,0.500000,3934,0.967887,0.965256,0.002631
mean,l2,3,12,3,0.500000,3935,0.966868,0.964629,0.002239
mean,l2,3,12,3,0.500000,3936,0.965962,0.966231,0.000269
mean,l2,3,12,3,0.500000,3937,0.965213,0.965748,0.000535
mean,l2,3,12,3,0.500000,3938,0.964666,0.963643,0.001023
mean,l2,3,12,3,0.500000,3939,0.964356,0.963614,0.000742
mean,l2,3,12,3,0.500000,3940,0.964286,0.963769,0.000517
mean,l2,3,12,3,0.500000,3941,0.964448,0.964107,0.000341
mean,l2,3,12,3,0.500000,3942,0.964835,0.967542,0.002707
mean,l2,3,12,3,0.500000,3943,0.965441,0.968379,0.002938
mean,l2,3,12,3,0.500000,3944,0.966259,0.969204,0.002945
mean,l2,3,12,3,0.500000,3945,0.967282,0.969985,0.002703
mean,l2,3,12,3,0.500000,3946,0.968503,0.970686,0.002183
mean,l2,3,12,3,0.500000,3947,0.969915,0.972301,0.002386
mean,l2,3,12,3,0.500000,3948,0.971512,0.972548,0.001036
mean,l2,3,12,3,0.500000,3949,0.973265,0.971207,0.002058
mean,l2,3,12,3,0.500000,3950,0.975067,0.969090,0.005977
mean,l2,3,12,3,0.500000,3951,0.976786,0.965990,0.010795
mean,l2,3,12,3,0.500000,3952,0.978292,0.961702,0.016590
mean,l2,3,12,3,0.500000,3953,0.979457,0.967053,0.012404
mean,l2,3,12,3,0.500000,3954,0.980149,0.963778,0.016370
mean,l2,3,12,3,0.500000,3955,0.980238,0.959367,0.020872
mean,l2,3,12,3,0.500000,3956,0.979596,0.975997,0.003599
mean,l2,3,12,3,0.500000,3957,0.978091,0.973227,0.004865
mean,l2,3,12,3,0.500000,3958,0.975594,0.972662,0.002932
mean,l2,3,12,3,0.500000,3959,0.971947,0.935590,0.036357
mean,l2,3,12,3,0.500000,3960,0.966876,0.859188,0.107688
mean,l2,3,12,3,0.500000,3961,0.960082,0.836935,0.123147
mean,l2,3,12,3,0.500000,3962,0.951263,0.862669,0.088594
mean,l2,3,12,3,0.500000,3963,0.940118,0.883220,0.056897
mean,l2,3,12,3,0.500000,3964,0.926346,0.853768,0.072577
mean,l2,3,12,3,0.500000,3965,0.909647,0.830679,0.078967
mean,l2,3,12,3,0.500000,3966,0.889719,0.805755,0.083963
mean,l2,3,12,3,0.500000,3967,0.866261,0.729280,0.136981
mean,l2,3,12,3,0.500000,3968,0.838974,0.699687,0.139287
mean,l2,3,12,3,0.500000,3969,0.807749,0.670850,0.136899
mean,l2,3,12,3,0.500000,3970,0.773256,0.645250,0.128005
mean,l2,3,12,3,0.500000,3971,0.736357,0.620238,0.116119
mean,l2,3,12,3,0.500000,3972,0.697915,0.596055,0.101860
mean,l2,3,12,3,0.500000,3973,0.658793,0.559424,0.099370
mean,l2,3,12,3,0.500000,3974,0.619854,0.538275,0.081579
mean,l2,3,12,3,0.500000,3975,0.581961,0.518722,0.063238
mean,l2,3,12,3,0.500000,3976,0.545975,0.500831,0.045144
mean,l2,3,12,3,0.500000,3977,0.512761,0.476979,0.035783
mean,l2,3,12,3,0.500000,3978,0.483181,0.463858,0.019323
mean,l2,3,12,3,0.500000,3979,0.457888,0.452373,0.005515
mean,l2,3,12,3,0.500000,3980,0.436702,0.442404,0.005703
mean,l2,3,12,3,0.500000,3981,0.419231,0.435675,0.016444
mean,l2,3,12,3,0.500000,3982,0.405085,0.427865,0.022780
mean,l2,3,12,3,0.500000,3983,0.393873,0.425901,0.032027
mean,l2,3,12,3,0.500000,3984,0.385206,0.419617,0.034411
mean,l2,3,12,3,0.500000,3985,0.378692,0.414202,0.035511
mean,l2,3,12,3,0.500000,3986,0.373940,0.409512,0.035572
mean,l2,3,12,3,0.500000,3987,0.370561,0.405400,0.034839
mean,l2,3,12,3,0.500000,3988,0.368163,0.401730,0.033566
mean,l2,3,12,3,0.500000,3989,0.366405,0.398396,0.031991
mean,l2,3,12,3,0.500000,3990,0.365137,0.395323,0.030186
mean,l2,3,12,3,0.500000,3991,0.364256,0.386789,0.022533
mean,l2,3,12,3,0.500000,3992,0.363661,0.391168,0.027507
mean,l2,3,12,3,0.500000,3993,0.363250,0.388708,0.025458
mean,l2,3,12,3,0.500000,3994,0.362923,0.380452,0.017530
mean,l2,3,12,3,0.500000,3995,0.362576,0.378274,0.015698
mean,l2,3,12,3,0.500000,3996,0.362108,0.375225,0.013117
mean,l2,3,12,3,0.500000,3997,0.361418,0.372454,0.011036
mean,l2,3,12,3,0.500000,3998,0.360404,0.369449,0.009045
mean,l2,3,12,3,0.500000,3999,0.358986,0.366211,0.007225
mean,l2,3,12,3,0.500000,4000,0.357168,0.362744,0.005576
mean,l2,3,12,3,0.500000,4001,0.354978,0.357841,0.002863
mean,l2,3,12,3,0.500000,4002,0.352444,0.353846,0.001403
mean,l2,3,12,3,0.500000,4003,0.349590,0.339745,0.009846
mean,l2,3,12,3,0.500000,4004,0.346446,0.335881,0.010565
mean,l2,3,12,3,0.500000,4005,0.343036,0.332094,0.010942
mean,l2,3,12,3,0.500000,4006,0.339389,0.328440,0.010949
mean,l2,3,12,3,0.500000,4007,0.335530,0.323710,0.011820
mean,l2,3,12,3,0.500000,4008,0.331488,0.323887,0.007601
mean,l2,3,12,3,0.500000,4009,0.327309,0.322061,0.005248
mean,l2,3,12,3,0.500000,4010,0.323127,0.320818,0.002309
mean,l2,3,12,3,0.500000,4011,0.319095,0.320307,0.001211
mean,l2,3,12,3,0.500000,4012,0.315367,0.323899,0.008532
mean,l2,3,12,3,0.500000,4013,0.312098,0.325419,0.013322
mean,l2,3,12,3,0.500000,4014,0.309439,0.325985,0.016546
mean,l2,3,12,3,0.500000,4015,0.307546,0.332538,0.024992
mean,l2,3,12,3,0.500000,4016,0.306573,0.349780,0.043208
mean,l2,3,12,3,0.500000,4017,0.306672,0.360949,0.054277
mean,l2,3,12,3,0.500000,4018,0.307998,0.356254,0.048256
mean,l2,3,12,3,0.500000,4019,0.310730,0.368273,0.057543
mean,l2,3,12,3,0.500000,4020,0.315151,0.382866,0.067715
mean,l2,3,12,3,0.500000,4021,0.321568,0.407530,0.085962
mean,l2,3,12,3,0.500000,4022,0.330291,0.423742,0.093451
mean,l2,3,12,3,0.500000,4023,0.341626,0.446022,0.104396
mean,l2,3,12,3,0.500000,4024,0.355882,0.470833,0.114951
mean,l2,3,12,3,0.500000,4025,0.373367,0.477540,0.104174
mean,l2,3,12,3,0.500000,4026,0.394388,0.504375,0.109986
mean,l2,3,12,3,0.500000,4027,0.419255,0.532917,0.113662
mean,l2,3,12,3,0.500000,4028,0.448276,0.641928,0.193652
mean,l2,3,12,3,0.500000,4029,0.481557,0.669242,0.187685
mean,l2,3,12,3,0.500000,4030,0.518408,0.696637,0.178229
mean,l2,3,12,3,0.500000,4031,0.557938,0.723862,0.165924
mean,l2,3,12,3,0.500000,4032,0.599253,0.750600,0.151346
mean,l2,3,12,3,0.500000,4033,0.641464,0.776360,0.134896
mean,l2,3,12,3,0.500000,4034,0.683679,0.800935,0.117256
mean,l2,3,12,3,0.500000,4035,0.725005,0.824202,0.099197
mean,l2,3,12,3,0.500000,4036,0.764552,0.846041,0.081490
mean,l2,3,12,3,0.500000,4037,0.801427,0.866331,0.064904
mean,l2,3,12,3,0.500000,4038,0.834740,0.879631,0.044891
mean,l2,3,12,3,0.500000,4039,0.863802,0.898644,0.034842
mean,l2,3,12,3,0.500000,4040,0.888737,0.915362,0.026625
mean,l2,3,12,3,0.500000,4041,0.909872,0.929702,0.019830
mean,l2,3,12,3,0.500000,4042,0.927534,0.940620,0.013086
mean,l2,3,12,3,0.500000,4043,0.942050,0.949459,0.007408
mean,l2,3,12,3,0.500000,4044,0.953748,0.956252,0.002504
mean,l2,3,12,3,0.500000,4045,0.962955,0.965102,0.002147
mean,l2,3,12,3,0.500000,4046,0.969998,0.969717,0.000281
mean,l2,3,12,3,0.500000,4047,0.975203,0.973686,0.001517
mean,l2,3,12,3,0.500000,4048,0.978899,0.971851,0.007048
mean,l2,3,12,3,0.500000,4049,0.981382,0.973496,0.007886
mean,l2,3,12,3,0.500000,4050,0.982825,0.974067,0.008758
mean,l2,3,12,3,0.500000,4051,0.983372,0.976438,0.006935
mean,l2,3,12,3,0.500000,4052,0.983167,0.977056,0.006111
mean,l2,3,12,3,0.500000,4053,0.982353,0.976177,0.006176
mean,l2,3,12,3,0.500000,4054,0.981072,0.976319,0.004753
mean,l2,3,12,3,0.500000,4055,0.979470,0.976289,0.003181
mean,l2,3,12,3,0.500000,4056,0.977688,0.974682,0.003006
mean,l2,3,12,3,0.500000,4057,0.975870,0.974488,0.001382
mean,l2,3,12,3,0.500000,4058,0.974160,0.974330,0.000171
mean,l2,3,12,3,0.500000,4059,0.972677,0.974269,0.001593
mean,l2,3,12,3,0.500000,4060,0.971445,0.974296,0.002851
mean,l2,3,12,3,0.500000,4061,0.970466,0.974517,0.004051
mean,l2,3,12,3,0.500000,4062,0.969740,0.974622,0.004883
mean,l2,3,12,3,0.500000,4063,0.969267,0.975216,0.005949
mean,l2,3,12,3,0.500000,4064,0.969049,0.973376,0.004327
mean,l2,3,12,3,0.500000,4065,0.969085,0.974647,0.005562
mean,l2,3,12,3,0.500000,4066,0.969377,0.976289,0.006912
mean,l2,3,12,3,0.500000,4067,0.969926,0.975485,0.005560
mean,l2,3,12,3,0.500000,4068,0.970731,0.972430,0.001699
mean,l2,3,12,3,0.500000,4069,0.971775,0.974594,0.002820
mean,l2,3,12,3,0.500000,4070,0.972961,0.975435,0.002475
mean,l2,3,12,3,0.500000,4071,0.974174,0.974158,0.000015
mean,l2,3,12,3,0.500000,4072,0.975298,0.971451,0.003847
mean,l2,3,12,3,0.500000,4073,0.976219,0.969851,0.006368
mean,l2,3,12,3,0.500000,4074,0.976821,0.967341,0.009480
mean,l2,3,12,3,0.500000,4075,0.976989,0.970340,0.006649
mean,l2,3,12,3,0.500000,4076,0.976607,0.968328,0.008278
mean,l2,3,12,3,0.500000,4077,0.975560,0.965406,0.010154
mean,l2,3,12,3,0.500000,4078,0.973733,0.910680,0.063053
mean,l2,3,12,3,0.500000,4079,0.970986,0.873107,0.097879
mean,l2,3,12,3,0.500000,4080,0.967074,0.849332,0.117742
mean,l2,3,12,3,0.500000,4081,0.961732,0.826446,0.135286
mean,l2,3,12,3,0.500000,4082,0.954691,0.800115,0.154576
mean,l2,3,12,3,0.500000,4083,0.945682,0.757328,0.188354
mean,l2,3,12,3,0.500000,4084,0.934439,0.727858,0.206581
mean,l2,3,12,3,0.500000,4085,0.920694,0.686371,0.234322
mean,l2,3,12,3,0.500000,4086,0.904178,0.655410,0.248768
mean,l2,3,12,3,0.500000,4087,0.884624,0.769427,0.115196
mean,l2,3,12,3,0.500000,4088,0.861763,0.743262,0.118501
mean,l2,3,12,3,0.500000,4089,0.835486,0.711207,0.124279
mean,l2,3,12,3,0.500000,4090,0.806307,0.701940,0.104367
mean,l2,3,12,3,0.500000,4091,0.774900,0.672716,0.102185
mean,l2,3,12,3,0.500000,4092,0.741938,0.643472,0.098467
mean,l2,3,12,3,0.500000,4093,0.708094,0.616730,0.091364
mean,l2,3,12,3,0.500000,4094,0.674040,0.588455,0.085585
mean,l2,3,12,3,0.500000,4095,0.640449,0.558921,0.081528
mean,l2,3,12,3,0.500000,4096,0.607994,0.540949,0.067045
mean,l2,3,12,3,0.500000,4097,0.577349,0.522471,0.054878
mean,l2,3,12,3,0.500000,4098,0.549186,0.493207,0.055979
mean,l2,3,12,3,0.500000,4099,0.524026,0.473542,0.050484
mean,l2,3,12,3,0.500000,4100,0.501787,0.454757,0.047030
mean,l2,3,12,3,0.500000,4101,0.482234,0.439885,0.042349
mean,l2,3,12,3,0.500000,4102,0.465134,0.421944,0.043190
mean,l2,3,12,3,0.500000,4103,0.450251,0.410022,0.040229
mean,l2,3,12,3,0.500000,4104,0.437353,0.399182,0.038170
mean,l2,3,12,3,0.500000,4105,0.426204,0.397026,0.029178
mean,l2,3,12,3,0.500000,4106,0.416570,0.393617,0.022954
mean,l2,3,12,3,0.500000,4107,0.408218,0.397175,0.011043
mean,l2,3,12,3,0.500000,4108,0.400913,0.395353,0.005559
mean,l2,3,12,3,0.500000,4109,0.394442,0.392376,0.002067
mean,l2,3,12,3,0.500000,4110,0.388684,0.390144,0.001460
mean,l2,3,12,3,0.500000,4111,0.383539,0.385469,0.001931
mean,l2,3,12,3,0.500000,4112,0.378905,0.383497,0.004592
mean,l2,3,12,3,0.500000,4113,0.374682,0.382110,0.007429
mean,l2,3,12,3,0.500000,4114,0.370770,0.381078,0.010308
mean,l2,3,12,3,0.500000,4115,0.367069,0.374323,0.007254
mean,l2,3,12,3,0.500000,4116,0.363478,0.367350,0.003872
mean,l2,3,12,3,0.500000,4117,0.359897,0.363847,0.003950
mean,l2,3,12,3,0.500000,4118,0.356226,0.378913,0.022687
mean,l2,3,12,3,0.500000,4119,0.352404,0.380981,0.028577
mean,l2,3,12,3,0.500000,4120,0.348533,0.376481,0.027948
mean,l2,3,12,3,0.500000,4121,0.344753,0.371581,0.026827
mean,l2,3,12,3,0.500000,4122,0.341207,0.368657,0.027450
mean,l2,3,12,3,0.500000,4123,0.338035,0.364837,0.026801
mean,l2,3,12,3,0.500000,4124,0.335379,0.359402,0.024023
mean,l2,3,12,3,0.500000,4125,0.333381,0.355465,0.022084
mean,l2,3,12,3,0.500000,4126,0.332180,0.350080,0.017900
mean,l2,3,12,3,0.500000,4127,0.331920,0.346478,0.014558
mean,l2,3,12,3,0.500000,4128,0.332741,0.344988,0.012247
mean,l2,3,12,3,0.500000,4129,0.334815,0.341761,0.006946
mean,l2,3,12,3,0.500000,4130,0.338436,0.347036,0.008601
mean,l2,3,12,3,0.500000,4131,0.343928,0.348855,0.004927
mean,l2,3,12,3,0.500000,4132,0.351615,0.380446,0.028830
mean,l2,3,12,3,0.500000,4133,0.361823,0.391817,0.029994
mean,l2,3,12,3,0.500000,4134,0.374875,0.449099,0.074224
mean,l2,3,12,3,0.500000,4135,0.391096,0.466773,0.075677
mean,l2,3,12,3,0.500000,4136,0.410810,0.504311,0.093501
mean,l2,3,12,3,0.500000,4137,0.434342,0.538150,0.103808
mean,l2,3,12,3,0.500000,4138,0.462015,0.549128,0.087113
mean,l2,3,12,3,0.500000,4139,0.493955,0.569782,0.075827
mean,l2,3,12,3,0.500000,4140,0.529481,0.596090,0.066609
mean,l2,3,12,3,0.500000,4141,0.567716,0.690434,0.122718
mean,l2,3,12,3,0.500000,4142,0.607781,0.719776,0.111995
mean,l2,3,12,3,0.500000,4143,0.648796,0.752494,0.103699
mean,l2,3,12,3,0.500000,4144,0.689882,0.784018,0.094136
mean,l2,3,12,3,0.500000,4145,0.730161,0.813875,0.083714
mean,l2,3,12,3,0.500000,4146,0.768753,0.841595,0.072841
mean,l2,3,12,3,0.500000,4147,0.804780,0.793304,0.011476
mean,l2,3,12,3,0.500000,4148,0.837363,0.828913,0.008449
mean,l2,3,12,3,0.500000,4149,0.865821,0.851190,0.014631
mean,l2,3,12,3,0.500000,4150,0.890271,0.865504,0.024766
mean,l2,3,12,3,0.500000,4151,0.911028,0.897956,0.013072
mean,l2,3,12,3,0.500000,4152,0.928407,0.912642,0.015765
mean,l2,3,12,3,0.500000,4153,0.942724,0.919853,0.022871
mean,l2,3,12,3,0.500000,4154,0.954293,0.934745,0.019548
mean,l2,3,12,3,0.500000,4155,0.963430,0.954467,0.008964
mean,l2,3,12,3,0.500000,4156,0.970451,0.962054,0.008397
mean,l2,3,12,3,0.500000,4157,0.975670,0.967789,0.007881
mean,l2,3,12,3,0.500000,4158,0.979402,0.972187,0.007216
mean,l2,3,12,3,0.500000,4159,0.981933,0.973262,0.008670
mean,l2,3,12,3,0.500000,4160,0.983423,0.976155,0.007268
mean,l2,3,12,3,0.500000,4161,0.984003,0.978014,0.005989
mean,l2,3,12,3,0.500000,4162,0.983805,0.979062,0.004743
mean,l2,3,12,3,0.500000,4163,0.982959,0.979462,0.003497
mean,l2,3,12,3,0.500000,4164,0.981595,0.979507,0.002088
mean,l2,3,12,3,0.500000,4165,0.979845,0.978606,0.001239
mean,l2,3,12,3,0.500000,4166,0.977840,0.975345,0.002494
mean,l2,3,12,3,0.500000,4167,0.975709,0.974180,0.001529
mean,l2,3,12,3,0.500000,4168,0.973584,0.976825,0.003240
mean,l2,3,12,3,0.500000,4169,0.971575,0.972958,0.001383
mean,l2,3,12,3,0.500000,4170,0.969701,0.971281,0.001580
mean,l2,3,12,3,0.500000,4171,0.967963,0.971070,0.003106
mean,l2,3,12,3,0.500000,4172,0.966361,0.969262,0.002901
mean,l2,3,12,3,0.500000,4173,0.964893,0.967603,0.002710
mean,l2,3,12,3,0.500000,4174,0.963560,0.966662,0.003102
mean,l2,3,12,3,0.500000,4175,0.962361,0.965271,0.002911
mean,l2,3,12,3,0.500000,4176,0.961295,0.964271,0.002977
mean,l2,3,12,3,0.500000,4177,0.960362,0.963174,0.002812
mean,l2,3,12,3,0.500000,4178,0.959561,0.962254,0.002693
mean,l2,3,12,3,0.500000,4179,0.958893,0.963987,0.005094
mean,l2,3,12,3,0.500000,4180,0.958354,0.963545,0.005191
mean,l2,3,12,3,0.500000,4181,0.957943,0.968423,0.010479
mean,l2,3,12,3,0.500000,4182,0.957658,0.967206,0.009548
mean,l2,3,12,3,0.500000,4183,0.957497,0.969765,0.012268
mean,l2,3,12,3,0.500000,4184,0.957457,0.970474,0.013017
mean,l2,3,12,3,0.500000,4185,0.957536,0.968616,0.011079
mean,l2,3,12,3,0.500000,4186,0.957733,0.967992,0.010259
mean,l2,3,12,3,0.500000,4187,0.958045,0.967640,0.009596
mean,l2,3,12,3,0.500000,4188,0.958469,0.965351,0.006882
mean,l2,3,12,3,0.500000,4189,0.959006,0.964972,0.005966
mean,l2,3,12,3,0.500000,4190,0.959655,0.964958,0.005303
mean,l2,3,12,3,0.500000,4191,0.960419,0.965153,0.004733
mean,l2,3,12,3,0.500000,4192,0.961301,0.966608,0.005307
mean,l2,3,12,3,0.500000,4193,0.962302,0.967289,0.004986
mean,l2,3,12,3,0.500000,4194,0.963425,0.968105,0.004680
mean,l2,3,12,3,0.500000,4195,0.964671,0.969031,0.004360
mean,l2,3,12,3,0.500000,4196,0.966043,0.970595,0.004552
mean,l2,3,12,3,0.500000,4197,0.967543,0.974175,0.006632
mean,l2,3,12,3,0.500000,4198,0.969173,0.974200,0.005027
mean,l2,3,12,3,0.500000,4199,0.970918,0.974133,0.003215
mean,l2,3,12,3,0.500000,4200,0.972695,0.971582,0.001113
mean,l2,3,12,3,0.500000,4201,0.974403,0.968489,0.005914
mean,l2,3,12,3,0.500000,4202,0.975940,0.961467,0.014473
mean,l2,3,12,3,0.500000,4203,0.977208,0.956245,0.020963
mean,l2,3,12,3,0.500000,4204,0.978105,0.958048,0.020057
mean,l2,3,12,3,0.500000,4205,0.978530,0.949172,0.029358
mean,l2,3,12,3,0.500000,4206,0.978384,0.948253,0.030130
mean,l2,3,12,3,0.500000,4207,0.977564,0.940324,0.037240
mean,l2,3,12,3,0.500000,4208,0.975972,0.930265,0.045706
mean,l2,3,12,3,0.500000,4209,0.973476,0.888991,0.084485
mean,l2,3,12,3,0.500000,4210,0.969832,0.884247,0.085585
mean,l2,3,12,3,0.500000,4211,0.964764,0.861817,0.102947
mean,l2,3,12,3,0.500000,4212,0.957998,0.841271,0.116727
mean,l2,3,12,3,0.500000,4213,0.949259,0.816620,0.132639
mean,l2,3,12,3,0.500000,4214,0.938272,0.770303,0.167969
mean,l2,3,12,3,0.500000,4215,0.924763,0.741806,0.182957
mean,l2,3,12,3,0.500000,4216,0.908456,0.697137,0.211319
mean,l2,3,12,3,0.500000,4217,0.889077,0.666142,0.222935
mean,l2,3,12,3,0.500000,4218,0.866351,0.728287,0.138064
mean,l2,3,12,3,0.500000,4219,0.840163,0.783496,0.056667
mean,l2,3,12,3,0.500000,4220,0.811034,0.750800,0.060234
mean,l2,3,12,3,0.500000,4221,0.779648,0.728162,0.051486
mean,l2,3,12,3,0.500000,4222,0.746686,0.698067,0.048618
mean,l2,3,12,3,0.500000,4223,0.712829,0.667502,0.045327
mean,l2,3,12,3,0.500000,4224,0.678760,0.639216,0.039544
mean,l2,3,12,3,0.500000,4225,0.645162,0.618279,0.026882
mean,l2,3,12,3,0.500000,4226,0.612714,0.596654,0.016060
mean,l2,3,12,3,0.500000,4227,0.582100,0.578639,0.003461
mean,l2,3,12,3,0.500000,4228,0.554002,0.553103,0.000899
mean,l2,3,12,3,0.500000,4229,0.528950,0.528465,0.000485
mean,l2,3,12,3,0.500000,4230,0.506867,0.497508,0.009359
mean,l2,3,12,3,0.500000,4231,0.487526,0.476842,0.010684
mean,l2,3,12,3,0.500000,4232,0.470700,0.457039,0.013661
mean,l2,3,12,3,0.500000,4233,0.456161,0.441401,0.014760
mean,l2,3,12,3,0.500000,4234,0.443680,0.422374,0.021307
mean,l2,3,12,3,0.500000,4235,0.433032,0.408994,0.024038
mean,l2,3,12,3,0.500000,4236,0.423987,0.405917,0.018070
mean,l2,3,12,3,0.500000,4237,0.416318,0.401564,0.014754
mean,l2,3,12,3,0.500000,4238,0.409797,0.397825,0.011973
mean,l2,3,12,3,0.500000,4239,0.404217,0.397010,0.007207
mean,l2,3,12,3,0.500000,4240,0.399445,0.394620,0.004825
mean,l2,3,12,3,0.500000,4241,0.395368,0.391265,0.004103
mean,l2,3,12,3,0.500000,4242,0.391874,0.388732,0.003142
mean,l2,3,12,3,0.500000,4243,0.388850,0.387543,0.001307
